,dept,dist,station,value,date
620124,Revenue,Salem,Anaimaduvu Dam,3.0,2023-06-30
620125,Revenue,Cuddalore,Lalpet,3.0,2023-06-30
620126,Revenue,Ramanathapuram,Mudukulathur,3.0,2023-06-30
620127,Revenue,Coimbatore,Valparai PAP,3.0,2023-06-30
620128,Revenue,Theni,Thekkadi,2.6,2023-06-30
620129,Revenue,Villupuram,RSCL-2 Mundiyampakkam,2.5,2023-06-30
620130,Revenue,Chennai,Perambur Corporation park,2.4,2023-06-30
620131,Revenue,Thanjavur,Vettikadu,2.4,2023-06-30
620132,Revenue,Krishnagiri,Kelavarapalli Dam,2.0,2023-06-30
620133,Revenue,Chengalpattu,"Taluk Office, Thiruporur",2.0,2023-06-30
620134,Revenue,Kallakurichi,Ariyalur camp area,2.0,2023-06-30
620135,Revenue,Chengalpattu,Madurantakam taluk office,2.0,2023-06-30
620136,Revenue,Theni,Manjalar,2.0,2023-06-30
620137,Revenue,Cuddalore,Bhuvanagiri,2.0,2023-06-30
620138,Revenue,The Nilgiris,Kil Kotagiri Estate,2.0,2023-06-30
620139,Revenue,Madurai,Chittampatti,1.6,2023-06-30
620140,Revenue,Pudukkottai,Pudukkottai,1.5,2023-06-30
620141,GCC,Chennai,Zone 02 D15 Manali,1.5,2023-06-30
620142,Revenue,Pudukkottai,THIRUMAYAM,1.4,2023-06-30
620143,Revenue,Chennai,Ambathur,1.4,2023-06-30
620144,Revenue,Chengalpattu,"Taluk Office, Thirukalukundram",1.4,2023-06-30
620145,Revenue,Theni,Periyar,1.4,2023-06-30
620146,Revenue,Coimbatore,"Taluk Office, Anaimalai",1.2,2023-06-30
620147,Revenue,Chennai,CD Hospital Tondiarpet,1.2,2023-06-30
620148,Revenue,Theni,Shanmuganadhi,1.2,2023-06-30
620149,GCC,Chennai,Zone 12 Meenambakkam,1.2,2023-06-30
620150,Revenue,Cuddalore,Chidambaram,1.2,2023-06-30
620151,Revenue,Chennai,Alandur,1.0,2023-06-30
620152,Revenue,Pudukkottai,Gandarvakottai,1.0,2023-06-30
620153,Revenue,Kallakurichi,Sankarapuram,1.0,2023-06-30
620154,Revenue,Tiruvallur,Thamaraipakkam,1.0,2023-06-30
620155,Revenue,Cuddalore,Kurinjipadi,1.0,2023-06-30
620156,Revenue,Cuddalore,Parangipettai,1.0,2023-06-30
620157,Revenue,Cuddalore,Kattumannarkoil,1.0,2023-06-30
620158,Revenue,Kancheepuram,Chembarampakkam,1.0,2023-06-30
620159,Revenue,The Nilgiris,Ketti,1.0,2023-06-30
620160,GCC,Chennai,Zone 12 Alandhur,0.9,2023-06-30
620161,GCC,Chennai,Zone 12 D156 Mugalivakkam,0.9,2023-06-30
620162,Revenue,Salem,Salem,0.9,2023-06-30
620163,Revenue,Madurai,Madurai north,0.8,2023-06-30
620164,Revenue,Chennai,Ayanavaram taluk office,0.6,2023-06-30
620165,GCC,Chennai,Zone 01 Kathivakkam,0.6,2023-06-30
620166,GCC,Chennai,Zone 06 T.V.K Nagar,0.6,2023-06-30
620167,Revenue,Theni,Bodinayakanur,0.6,2023-06-30
620168,GCC,Chennai,Zone 04 Tondiarpet,0.45,2023-06-30
620169,Revenue,Chennai,Anna university,0.4,2023-06-30
620170,CMWSSB,Chennai,Sholinganallur,0.4,2023-06-30
620171,GCC,Chennai,Zone 02 Manali,0.3,2023-06-30
620172,Revenue,Chennai,Gov hr sec school MGR Nagar,0.2,2023-06-30
620173,CMWSSB,Chennai,Adyar,0.2,2023-06-30
620174,Revenue,Cuddalore,Kurinjipadi,60.0,2023-01-07
620175,Revenue,Cuddalore,Me.Mathur,50.0,2023-01-07
620176,Revenue,Cuddalore,Bhuvanagiri,35.0,2023-01-07
620177,Revenue,Cuddalore,Kuppanatham,32.6,2023-01-07
620178,Revenue,Kallakurichi,ULUNDURPET,27.0,2023-01-07
620179,Revenue,Cuddalore,Vridhachalam,27.0,2023-01-07
620180,Revenue,Cuddalore,Sethiyathope,16.2,2023-01-07
620181,Revenue,Cuddalore,Chidambaram,12.0,2023-01-07
620182,Revenue,Tiruvallur,Tiruttani,10.0,2023-01-07
620183,Revenue,The Nilgiris,Upperbhavani,8.0,2023-01-07
620184,Revenue,Cuddalore,Vadakuthu,8.0,2023-01-07
620185,Revenue,Kancheepuram,Sriperumbadur,6.4,2023-01-07
620186,Revenue,Cuddalore,Annamalai Nagar,6.4,2023-01-07
620187,Revenue,Pudukkottai,Annavasal,6.1,2023-01-07
620188,Revenue,Tiruvallur,Poondi,6.0,2023-01-07
620189,Revenue,Kallakurichi,KCS MILL-1 Kadavanur,6.0,2023-01-07
620190,Revenue,Salem,Salem,5.5,2023-01-07
620191,CMWSSB,Kancheepuram,Chembarambakkam,5.4,2023-01-07
620192,Revenue,Tiruvallur,Tiruvallur,5.0,2023-01-07
620193,Revenue,Coimbatore,Siruvani Adivaram (Water Treatment Plant),4.0,2023-01-07
620194,Revenue,Pudukkottai,Ponnamaravathi,4.0,2023-01-07
620195,Revenue,Kallakurichi,KCS MILL-1 Ariyalur,4.0,2023-01-07
620196,Revenue,Tiruvallur,Thiruvalangadu,4.0,2023-01-07
620197,Revenue,Cuddalore,Kothavacherry,4.0,2023-01-07
620198,Revenue,The Nilgiris,Devala,4.0,2023-01-07
620199,Revenue,Tiruvallur,Avadi,4.0,2023-01-07
620200,Revenue,Kallakurichi,DSCL Eraiyur,3.0,2023-01-07
620201,Revenue,Coimbatore,Cincona,3.0,2023-01-07
620202,Revenue,Coimbatore,Chinnakalar,3.0,2023-01-07
620203,Revenue,The Nilgiris,Barwood,3.0,2023-01-07
620204,GCC,Chennai,Zone 14 Perungudi,2.1,2023-01-07
620205,Revenue,Salem,Omalur,2.0,2023-01-07
620206,Revenue,The Nilgiris,Gudalur Bazaar,2.0,2023-01-07
620207,Revenue,The Nilgiris,Naduvattam,2.0,2023-01-07
620208,Revenue,Coimbatore,Valparai PAP,2.0,2023-01-07
620209,Revenue,Coimbatore,Sholayar,2.0,2023-01-07
620210,Revenue,The Nilgiris,Upper Gudalur,2.0,2023-01-07
620211,Revenue,The Nilgiris,Harisan Malayalam Ltd. cherumulli,2.0,2023-01-07
620212,Revenue,The Nilgiris,Wood Braiyar Estate,2.0,2023-01-07
620213,Revenue,The Nilgiris,Taluk Office  Pandalur,2.0,2023-01-07
620214,Revenue,The Nilgiris,Harisan Malayalam Ltd. Went worth Estate Cher,2.0,2023-01-07
620215,Revenue,Kancheepuram,Chembarampakkam,1.8,2023-01-07
620216,Revenue,Theni,Thekkadi,1.4,2023-01-07
620217,Revenue,Cuddalore,Kattumannarkoil,1.4,2023-01-07
620218,Revenue,Coimbatore,"Taluk Office, Valparai",1.0,2023-01-07
620219,Revenue,The Nilgiris,Ketti,1.0,2023-01-07
620220,Revenue,The Nilgiris,Avalanche,1.0,2023-01-07
620221,Revenue,The Nilgiris,Glenmorgan,1.0,2023-01-07
620222,Revenue,Theni,Periyar,0.6,2023-01-07
620223,GCC,Chennai,Zone 06 D65 Kolathur,0.3,2023-01-07
620224,GCC,Chennai,Zone 12 Meenambakkam,0.3,2023-01-07
620225,Revenue,Chennai,Sholinganallur,0.2,2023-01-07
620226,CMWSSB,Chennai,Manali,0.2,2023-01-07
620227,CMWSSB,Chennai,Madhavaram,0.2,2023-01-07
620228,Revenue,The Nilgiris,Devala,37.0,2023-02-07
620229,Revenue,The Nilgiris,Avalanche,35.0,2023-02-07
620230,Revenue,Villupuram,VANUR,20.3,2023-02-07
620231,Revenue,Kancheepuram,Kancheepuram taluk office,19.0,2023-02-07
620232,Revenue,Villupuram,RSCL-3 Valathy,18.0,2023-02-07
620233,Revenue,The Nilgiris,Gudalur Bazaar,18.0,2023-02-07
620234,Revenue,The Nilgiris,Naduvattam,18.0,2023-02-07
620235,Revenue,Sivagangai,Manamadurai,17.0,2023-02-07
620236,Revenue,Kancheepuram,Sriperumbadur,16.8,2023-02-07
620237,Revenue,Coimbatore,Siruvani Adivaram (Water Treatment Plant),16.0,2023-02-07
620238,Revenue,Villupuram,RSCL-3 Vallam,16.0,2023-02-07
620239,Revenue,The Nilgiris,Upper Gudalur,16.0,2023-02-07
620240,Revenue,Kallakurichi,Manimutharu Dam (PWD),15.2,2023-02-07
620241,Revenue,Ranipet,Kaveripakkam,14.0,2023-02-07
620242,Revenue,The Nilgiris,Barwood,14.0,2023-02-07
620243,Revenue,Virudhunagar,Kovilankulam,13.5,2023-02-07
620244,Revenue,Chengalpattu,Madurantakam taluk office,13.0,2023-02-07
620245,Revenue,Villupuram,Gingee,12.4,2023-02-07
620246,Revenue,Tiruvannamalai,Thandrampattu,12.2,2023-02-07
620247,Revenue,Thanjavur,Lower Anaicut,12.0,2023-02-07
620248,Revenue,Cuddalore,Vridhachalam,12.0,2023-02-07
620249,Revenue,Mayiladuthurai,Anaikaranchatram (Kollidam),11.6,2023-02-07
620250,Revenue,Cuddalore,Parangipettai,11.2,2023-02-07
620251,Revenue,The Nilgiris,Taluk Office  Pandalur,10.0,2023-02-07
620252,Revenue,Villupuram,TINDIVANAM,9.3,2023-02-07
620253,CMWSSB,Tiruvallur,Thervoykandigai,9.0,2023-02-07
620254,Revenue,Sivagangai,Sivagangai,8.6,2023-02-07
620255,Revenue,Coimbatore,Sulur,8.0,2023-02-07
620256,Revenue,Cuddalore,Me.Mathur,8.0,2023-02-07
620257,Revenue,Tirupathur,"Taluk Office, Tirupathur",8.0,2023-02-07
620258,Revenue,Ariyalur,Jayankondam taluk office,8.0,2023-02-07
620259,Revenue,Villupuram,RSCL-3 Avalurpettai,7.0,2023-02-07
620260,Revenue,Sivagangai,Ilayangudi,7.0,2023-02-07
620261,Revenue,Villupuram,RSCL-2 Kedar,6.5,2023-02-07
620262,Revenue,Ranipet,Wallajah,6.1,2023-02-07
620263,Revenue,Tiruvallur,Thamaraipakkam,6.0,2023-02-07
620264,Revenue,Cuddalore,Lalpet,6.0,2023-02-07
620265,Revenue,The Nilgiris,Kinnakorai,6.0,2023-02-07
620266,Revenue,Coimbatore,Sholayar,6.0,2023-02-07
620267,Revenue,Ranipet,Ammoor (Walajah Railway Station),6.0,2023-02-07
620268,Revenue,Tiruvannamalai,Polur,5.2,2023-02-07
620269,Revenue,Villupuram,RSCL-3 Semmedu,5.2,2023-02-07
620270,Revenue,Theni,Vaigai Dam,5.2,2023-02-07
620271,Revenue,Cuddalore,Srimushnam,5.1,2023-02-07
620272,Revenue,Coimbatore,"Pillur Dam, Mettupalayam .",5.0,2023-02-07
620273,Revenue,Krishnagiri,Kelavarapalli Dam,5.0,2023-02-07
620274,Revenue,Villupuram,RSCL-2 Nemoor,5.0,2023-02-07
620275,Revenue,Tiruvallur,Redhills,5.0,2023-02-07
620276,Revenue,Coimbatore,Cincona,5.0,2023-02-07
620277,Revenue,Tirupathur,Alangayam,4.5,2023-02-07
620278,Revenue,Villupuram,RSCL-3 Anandhapuram,4.2,2023-02-07
620279,Revenue,Virudhunagar,Aruppukottai,4.0,2023-02-07
620280,Revenue,Cuddalore,Kattumannarkoil,4.0,2023-02-07
620281,Revenue,Tirupathur,Vaniyambadi,4.0,2023-02-07
620282,Revenue,The Nilgiris,Wood Braiyar Estate,4.0,2023-02-07
620283,Revenue,The Nilgiris,Harisan Malayalam Ltd. Went worth Estate Cher,4.0,2023-02-07
620284,Revenue,Tiruvannamalai,Vandavasi,4.0,2023-02-07
620285,Revenue,Thanjavur,Manjalaru,3.8,2023-02-07
620286,GCC,Chennai,Zone 01 Thiruvottiyur,3.6,2023-02-07
620287,Revenue,The Nilgiris,Udhagai,3.2,2023-02-07
620288,Revenue,Theni,Periyar,3.2,2023-02-07
620289,Revenue,Cuddalore,Kuppanatham,3.2,2023-02-07
620290,Revenue,Villupuram,VILUPPURAM,3.0,2023-02-07
620291,Revenue,Cuddalore,Kothavacherry,3.0,2023-02-07
620292,Revenue,Tiruvallur,Tiruvallur,3.0,2023-02-07
620293,Revenue,The Nilgiris,Emerald,3.0,2023-02-07
620294,Revenue,The Nilgiris,Upperbhavani,3.0,2023-02-07
620295,Revenue,Coimbatore,Chinnakalar,3.0,2023-02-07
620296,Revenue,The Nilgiris,Harisan Malayalam Ltd. cherumulli,3.0,2023-02-07
620297,Revenue,Ranipet,Palar Anicut,2.6,2023-02-07
620298,Revenue,Villupuram,RSCL-2 Mundiyampakkam,2.5,2023-02-07
620299,Revenue,Coimbatore,Annur,2.4,2023-02-07
620300,Revenue,Tiruvannamalai,"Taluk Office, Arani",2.2,2023-02-07
620301,Revenue,Kallakurichi,Ariyalur camp area,2.0,2023-02-07
620302,Revenue,Sivagangai,PWD  Travellers  Bungalow,2.0,2023-02-07
620303,Revenue,Villupuram,Marakkanam,2.0,2023-02-07
620304,Revenue,Thanjavur,Thiruvidaimaruthur,2.0,2023-02-07
620305,Revenue,Cuddalore,Kurinjipadi,2.0,2023-02-07
620306,Revenue,Cuddalore,Panruti,2.0,2023-02-07
620307,Revenue,Cuddalore,Sethiyathope,2.0,2023-02-07
620308,Revenue,Cuddalore,Bhuvanagiri,2.0,2023-02-07
620309,Revenue,Cuddalore,Annamalai Nagar,2.0,2023-02-07
620310,Revenue,The Nilgiris,Coonoor,2.0,2023-02-07
620311,Revenue,The Nilgiris,Kundah Bridge,2.0,2023-02-07
620312,Revenue,The Nilgiris,Geddai,2.0,2023-02-07
620313,Revenue,The Nilgiris,Glenmorgan,2.0,2023-02-07
620314,Revenue,Ariyalur,"Taluk Office, Andimadam",2.0,2023-02-07
620315,Revenue,Cuddalore,Pelandurai,1.8,2023-02-07
620316,Revenue,Tiruvannamalai,Chetpet,1.6,2023-02-07
620317,CMWSSB,Chennai,Puzhal,1.6,2023-02-07
620318,GCC,Chennai,Zone 03 Puzhal,1.5,2023-02-07
620319,Revenue,Cuddalore,Chidambaram,1.5,2023-02-07
620320,Revenue,Madurai,Kallikudi,1.4,2023-02-07
620321,Revenue,Tenkasi,Gundar dam,1.4,2023-02-07
620322,Revenue,Cuddalore,Collectorate,1.4,2023-02-07
620323,Revenue,Cuddalore,Indian Metrology Department,1.3,2023-02-07
620324,Revenue,Ranipet,Panapakkam,1.2,2023-02-07
620325,GCC,Chennai,Zone 06 D65 Kolathur,1.2,2023-02-07
620326,Revenue,Salem,Edapadi,1.0,2023-02-07
620327,Revenue,Tirupathur,"PWD IB, Natrampalli",1.0,2023-02-07
620328,Revenue,The Nilgiris,Ketti,1.0,2023-02-07
620329,Revenue,Krishnagiri,"Taluk Office, Hosur",1.0,2023-02-07
620330,Revenue,Cuddalore,Vadakuthu,1.0,2023-02-07
620331,Revenue,Tiruvannamalai,Jamunamarathur,1.0,2023-02-07
620332,Revenue,Theni,Thekkadi,0.8,2023-02-07
620333,GCC,Chennai,Zone 06 T.V.K Nagar,0.3,2023-02-07
620334,GCC,Chennai,Zone 07 U18 D81 Vanagaram,0.3,2023-02-07
620335,GCC,Chennai,Zone 08 Malar colony,0.3,2023-02-07
620336,Revenue,Nagapattinam,Nagapattinam,0.3,2023-02-07
620337,Revenue,Coimbatore,Chinnakalar,59.0,2023-03-07
620338,Revenue,Chengalpattu,"Taluk Office, Thirukalukundram",48.0,2023-03-07
620339,Revenue,Pudukkottai,Ponnamaravathi,42.0,2023-03-07
620340,Revenue,Chengalpattu,Mammallapuram PWD bungalow,38.0,2023-03-07
620341,Revenue,Coimbatore,Valparai PAP,37.0,2023-03-07
620342,Revenue,Coimbatore,"Taluk Office, Valparai",36.0,2023-03-07
620343,Revenue,Tenkasi,Adavinainarkoil Dam,32.0,2023-03-07
620344,Revenue,The Nilgiris,Wood Braiyar Estate,29.0,2023-03-07
620345,Revenue,Kancheepuram,Kancheepuram taluk office,28.4,2023-03-07
620346,Revenue,The Nilgiris,Harisan Malayalam Ltd. cherumulli,28.0,2023-03-07
620347,Revenue,The Nilgiris,Barwood,27.0,2023-03-07
620348,Revenue,Kancheepuram,Walajabad,26.2,2023-03-07
620349,Revenue,Chengalpattu,Madurantakam taluk office,26.0,2023-03-07
620350,Revenue,The Nilgiris,Naduvattam,26.0,2023-03-07
620351,Revenue,The Nilgiris,Taluk Office  Pandalur,26.0,2023-03-07
620352,Revenue,Pudukkottai,THIRUMAYAM,22.4,2023-03-07
620353,Revenue,The Nilgiris,Gudalur Bazaar,22.0,2023-03-07
620354,Revenue,Coimbatore,Sholayar,22.0,2023-03-07
620355,Revenue,The Nilgiris,Harisan Malayalam Ltd. Went worth Estate Cher,22.0,2023-03-07
620356,Revenue,Madurai,TALLAKULAM,21.4,2023-03-07
620357,Revenue,Chengalpattu,Chengalpattu,21.0,2023-03-07
620358,Revenue,The Nilgiris,Upper Gudalur,21.0,2023-03-07
620359,Revenue,Madurai,USILAMPATTI,19.0,2023-03-07
620360,Revenue,The Nilgiris,Devala,19.0,2023-03-07
620361,Revenue,Madurai,Madurai north,18.8,2023-03-07
620362,Revenue,Thiruchirappalli,Thuvakudi,18.2,2023-03-07
620363,Revenue,Erode,Chennimalai,18.0,2023-03-07
620364,Revenue,Thanjavur,Orathanad,16.4,2023-03-07
620365,Revenue,Chengalpattu,Cheyyur,16.0,2023-03-07
620366,Revenue,Coimbatore,Cincona,15.0,2023-03-07
620367,Revenue,The Nilgiris,Glenmorgan,15.0,2023-03-07
620368,Revenue,Thanjavur,Grand Anaicut,13.6,2023-03-07
620369,Revenue,Thanjavur,Vettikadu,13.4,2023-03-07
620370,Revenue,Tiruvallur,R.K.Pet,13.0,2023-03-07
620371,Revenue,Sivagangai,AEE(WRD) Office  Singampunari,11.2,2023-03-07
620372,Revenue,Thiruchirappalli,Sirukudi,11.2,2023-03-07
620373,Revenue,Tirunelveli,Nalumukku,11.0,2023-03-07
620374,Revenue,Tirunelveli,Oothu,11.0,2023-03-07
620375,Revenue,Madurai,Madurai airport,10.6,2023-03-07
620376,Revenue,Kancheepuram,Sriperumbadur,10.4,2023-03-07
620377,Revenue,Theni,Periyar,10.2,2023-03-07
620378,Revenue,Kancheepuram,UTHIRAMERUR,10.0,2023-03-07
620379,Revenue,Tenkasi,Ayikudi,10.0,2023-03-07
620380,Revenue,Tiruppur,Uthukuli,10.0,2023-03-07
620381,Revenue,Tiruvannamalai,Vembakkam,9.0,2023-03-07
620382,Revenue,Theni,Thekkadi,8.8,2023-03-07
620383,Revenue,Madurai,Periyapatti,8.2,2023-03-07
620384,Revenue,Thiruchirappalli,Lalgudi,8.2,2023-03-07
620385,GCC,Chennai,Zone 13 Adyar,8.1,2023-03-07
620386,Revenue,Tirunelveli,Kakkachi,8.0,2023-03-07
620387,Revenue,Tiruvallur,Pallipattu,8.0,2023-03-07
620388,Revenue,Coimbatore,Sulur,8.0,2023-03-07
620389,Revenue,Tirunelveli,Papanasam,8.0,2023-03-07
620390,Revenue,Thiruchirappalli,Devimangalam,7.5,2023-03-07
620391,GCC,Chennai,Zone 13 Adyar Eco Park,7.2,2023-03-07
620392,CMWSSB,Chennai,Adyar,7.0,2023-03-07
620393,Revenue,Thanjavur,Madukkur,7.0,2023-03-07
620394,Revenue,The Nilgiris,Upperbhavani,7.0,2023-03-07
620395,Revenue,Ranipet,Kaveripakkam,7.0,2023-03-07
620396,Revenue,Chengalpattu,Keelampakkam,6.8,2023-03-07
620397,Revenue,Pudukkottai,Karaiyur,6.4,2023-03-07
620398,GCC,Chennai,Zone 15 Uthandi,6.3,2023-03-07
620399,Revenue,Tirunelveli,Manjolai,6.0,2023-03-07
620400,Revenue,Chengalpattu,"Taluk Office, Thiruporur",6.0,2023-03-07
620401,Revenue,Tenkasi,Karuppanadhi Dam section,6.0,2023-03-07
620402,Revenue,Villupuram,Marakkanam,6.0,2023-03-07
620403,Revenue,Tiruvallur,Tiruttani,6.0,2023-03-07
620404,GCC,Chennai,Zone 15 Sholinganallur,5.7,2023-03-07
620405,Revenue,Madurai,Mettupatti,5.6,2023-03-07
620406,Revenue,Thanjavur,Thirukkattupalli,5.2,2023-03-07
620407,Revenue,Thanjavur,Lower Anaicut,5.2,2023-03-07
620408,Revenue,Madurai,Melur,5.0,2023-03-07
620409,Revenue,Madurai,THANIAMANGALAM,5.0,2023-03-07
620410,Revenue,Thiruchirappalli,Samayapuram,5.0,2023-03-07
620411,Revenue,The Nilgiris,Emerald,5.0,2023-03-07
620412,Revenue,Coimbatore,Aliyar,5.0,2023-03-07
620413,Revenue,Thanjavur,Budalur,4.8,2023-03-07
620414,GCC,Chennai,Zone 14 Perungudi,4.8,2023-03-07
620415,GCC,Chennai,Zone 14 U41 Perungudi,4.8,2023-03-07
620416,Revenue,Ranipet,Panapakkam,4.6,2023-03-07
620417,GCC,Chennai,Zone 07 U18 D81 Vanagaram,4.5,2023-03-07
620418,Revenue,Tenkasi,Gundar dam,4.4,2023-03-07
620419,CMWSSB,Chennai,Perungudi,4.2,2023-03-07
620420,Revenue,Madurai,Pulipatti,4.2,2023-03-07
620421,Revenue,Ranipet,Kalavai PWD,4.2,2023-03-07
620422,Revenue,Tirunelveli,Servalar Dam,4.0,2023-03-07
620423,Revenue,Villupuram,RSCL-2 Soorapattu,4.0,2023-03-07
620424,Revenue,Tiruvallur,Cholavaram,4.0,2023-03-07
620425,Revenue,Tiruvallur,Tiruvallur,4.0,2023-03-07
620426,GCC,Chennai,Zone 01 Kathivakkam,3.9,2023-03-07
620427,CMWSSB,Chennai,Teynampet,3.8,2023-03-07
620428,Revenue,Tirunelveli,Manimutharu,3.8,2023-03-07
620429,Revenue,Sivagangai,Thiruppuvanam,3.8,2023-03-07
620430,GCC,Chennai,Zone 01 Thiruvottiyur,3.6,2023-03-07
620431,Revenue,Tenkasi,Shencottai,3.4,2023-03-07
620432,Revenue,Chennai,Sholinganallur,3.2,2023-03-07
620433,CMWSSB,Chennai,Sholinganallur,3.2,2023-03-07
620434,Revenue,Madurai,Kallandri,3.2,2023-03-07
620435,Revenue,Tiruvallur,Jamine Koratur,3.0,2023-03-07
620436,Revenue,Tiruvallur,Thiruvalangadu,3.0,2023-03-07
620437,Revenue,Tiruvallur,Redhills,3.0,2023-03-07
620438,Revenue,Tenkasi,Tenkasi,3.0,2023-03-07
620439,Revenue,Tiruvallur,Gummidipoondi,3.0,2023-03-07
620440,Revenue,Thanjavur,Pattukkottai,3.0,2023-03-07
620441,Revenue,The Nilgiris,Avalanche,3.0,2023-03-07
620442,Revenue,Chennai,Alandur,2.9,2023-03-07
620443,GCC,Chennai,Zone 07 Ambattur,2.7,2023-03-07
620444,GCC,Chennai,Zone 12 Meenambakkam,2.7,2023-03-07
620445,Revenue,Kanniyakumari,Pechiparai,2.6,2023-03-07
620446,Revenue,Ranipet,Ranipet,2.4,2023-03-07
620447,Revenue,Chennai,Chennai collectorate building,2.2,2023-03-07
620448,GCC,Chennai,Zone 12 D156 Mugalivakkam,2.1,2023-03-07
620449,Revenue,Ranipet,Arcot,2.1,2023-03-07
620450,Revenue,The Nilgiris,Udhagai,2.0,2023-03-07
620451,Revenue,Chengalpattu,"Taluk Office, Tambaram",2.0,2023-03-07
620452,Revenue,Villupuram,TINDIVANAM,2.0,2023-03-07
620453,CMWSSB,Chennai,Ambattur,2.0,2023-03-07
620454,CMWSSB,Kancheepuram,Chembarambakkam,2.0,2023-03-07
620455,Revenue,Erode,Kodumudi,2.0,2023-03-07
620456,Revenue,Tiruvallur,Thamaraipakkam,2.0,2023-03-07
620457,Revenue,Ranipet,Sholingur,2.0,2023-03-07
620458,Revenue,Kancheepuram,Chembarampakkam,2.0,2023-03-07
620459,Revenue,Thiruchirappalli,Kallakudi,2.0,2023-03-07
620460,Revenue,Tiruvannamalai,Vandavasi,2.0,2023-03-07
620461,Revenue,Chennai,DGP Office,1.9,2023-03-07
620462,Revenue,Chennai,CD Hospital Tondiarpet,1.8,2023-03-07
620463,Revenue,Chennai,Ambathur,1.8,2023-03-07
620464,Revenue,Pudukkottai,Gandarvakottai,1.8,2023-03-07
620465,CMWSSB,Chennai,Puzhal,1.8,2023-03-07
620466,GCC,Chennai,Zone 05 Royapuram,1.8,2023-03-07
620467,GCC,Chennai,Zone 06 T.V.K Nagar,1.8,2023-03-07
620468,GCC,Chennai,Zone 13 U39 Adyar,1.8,2023-03-07
620469,Revenue,Chennai,Chennai nungambakkam,1.5,2023-03-07
620470,GCC,Chennai,Zone 08 Anna Nagar,1.5,2023-03-07
620471,Revenue,Chennai,Ayanavaram taluk office,1.4,2023-03-07
620472,Revenue,Chennai,Anna university,1.2,2023-03-07
620473,Revenue,Chennai,Perambur Corporation park,1.2,2023-03-07
620474,Revenue,Pudukkottai,Kilanilai,1.2,2023-03-07
620475,CMWSSB,Chennai,Valasaravakkam,1.2,2023-03-07
620476,GCC,Chennai,Zone 02 D15 Manali,1.2,2023-03-07
620477,GCC,Chennai,Zone 05 GCC,1.2,2023-03-07
620478,GCC,Chennai,Zone 06 D65 Kolathur,1.2,2023-03-07
620479,GCC,Chennai,Zone 08 Malar colony,1.2,2023-03-07
620480,Revenue,Cuddalore,Collectorate,1.2,2023-03-07
620481,Revenue,Ranipet,Wallajah,1.2,2023-03-07
620482,Revenue,Cuddalore,Parangipettai,1.1,2023-03-07
620483,Revenue,Villupuram,VANUR,1.0,2023-03-07
620484,Revenue,Pudukkottai,Annavasal,1.0,2023-03-07
620485,Revenue,Villupuram,Gingee,1.0,2023-03-07
620486,CMWSSB,Chennai,Thiruvottiyur,1.0,2023-03-07
620487,CMWSSB,Chennai,Madhavaram,1.0,2023-03-07
620488,CMWSSB,Chennai,Royapuram,1.0,2023-03-07
620489,CMWSSB,Chennai,Anna Nagar,1.0,2023-03-07
620490,Revenue,Cuddalore,Indian Metrology Department,1.0,2023-03-07
620491,Revenue,Thiruchirappalli,Thuraiyur,1.0,2023-03-07
620492,Revenue,Tiruppur,Tiruppur South Taluk Office,1.0,2023-03-07
620493,GCC,Chennai,Zone 03 Puzhal,0.9,2023-03-07
620494,GCC,Chennai,Zone 10 Kodambakkam,0.9,2023-03-07
620495,Revenue,Chennai,Gov hr sec school MGR Nagar,0.8,2023-03-07
620496,CMWSSB,Chengalpattu,Alandur,0.8,2023-03-07
620497,Revenue,Vellore,Vellore,0.7,2023-03-07
620498,Revenue,Thanjavur,Adirampatnam,0.6,2023-03-07
620499,CMWSSB,Chennai,Kodambakkam,0.6,2023-03-07
620500,GCC,Chennai,Zone 02 Manali,0.6,2023-03-07
620501,GCC,Chennai,Zone 12 Alandhur,0.6,2023-03-07
620502,Revenue,Tirunelveli,Cheranmahadevi,0.6,2023-03-07
620503,Revenue,Thiruchirappalli,Tiruchirappalli Airport,0.5,2023-03-07
620504,CMWSSB,Chennai,Tondairpet,0.4,2023-03-07
620505,GCC,Chennai,Zone 03 Madhavaram,0.3,2023-03-07
620506,GCC,Chennai,Zone 11 Valasaravakkam,0.3,2023-03-07
620507,Revenue,Kancheepuram,"Taluk Office, Kundrathur",0.2,2023-03-07
620508,CMWSSB,Chennai,Manali,0.2,2023-03-07
620509,CMWSSB,Chennai,Thiru-Vi-Ka Nagar,0.2,2023-03-07
620510,Revenue,Virudhunagar,Kovilankulam,0.2,2023-03-07
620511,Revenue,Coimbatore,Chinnakalar,127.0,2023-04-07
620512,Revenue,Coimbatore,Cincona,108.0,2023-04-07
620513,Revenue,Krishnagiri,Barur,77.0,2023-04-07
620514,Revenue,Coimbatore,Sholayar,70.0,2023-04-07
620515,Revenue,Salem,Yercaud,68.0,2023-04-07
620516,Revenue,The Nilgiris,Barwood,58.0,2023-04-07
620517,Revenue,Coimbatore,Valparai PAP,54.0,2023-04-07
620518,Revenue,Coimbatore,"Taluk Office, Valparai",53.0,2023-04-07
620519,Revenue,Tirunelveli,Nalumukku,52.0,2023-04-07
620520,Revenue,Cuddalore,Me.Mathur,50.0,2023-04-07
620521,Revenue,Krishnagiri,Taluk Office Uthangarai,47.0,2023-04-07
